Task #,Due Date,Site,Building,Equipment,Name,Interval,Status,Assigned To,Open Date,Category,Est Labor Hours,Labor Hours,Equipment Category,Updated At,Object ID
"PM-UNP-19207",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-5 (CHW Primary)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"e7LFe1D43j"
"PM-UNP-19206",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-4 (CHW Primary)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"KxmtS9eKC7"
"PM-UNP-19205",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-3 (CWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"9FDDg3BeF1"
"PM-UNP-19204",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-2 (CWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"mLU1GDq0Bc"
"PM-UNP-19203",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-14 (THWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"F64kdQeegz"
"PM-UNP-19202",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-13 (THWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"t2d8gQU5jD"
"PM-UNP-19201",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-12 (BB HWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"IIacf6gYMo"
"PM-UNP-19200",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-11 (BB HWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"WA0X3v7Fap"
"PM-UNP-19199",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-10 (TCHWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:10,"Pump","2.00","0.00","Pump",2026-04-13 16:00:10,"l0GH67e2YH"
"PM-UNP-19198",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS P-1 (CWP)","88SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:09,"Pump","2.00","0.00","Pump",2026-04-13 16:00:09,"etK6cLv2vn"
"PM-UNP-19197",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS HX-1 (ProcCW)","45SS Heat Exchanger Maintenance (Engineer) - SA","Every 6 Months","to_do","Mark Donovan",2026-04-13 16:00:09,"Heat Exchanger","1.00","0.00","Heat Exchanger",2026-04-13 16:00:09,"5qRjasQHOW"
"PM-UNP-19196",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS HX-2 (CHW)","45SS Heat Exchanger Maintenance (Engineer) - SA","Every 6 Months","to_do","Mark Donovan",2026-04-13 16:00:09,"Heat Exchanger","1.00","0.00","Heat Exchanger",2026-04-13 16:00:09,"mxCDvKG7d4"
"PM-UNP-19195",2026-05-28 16:00:00,"University Park","750 Main Street","750MS Water Treatment","750MS Filter Sock Replacement (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:09,"Water Treatment","1.00","0.00","Water Treatment",2026-04-27 09:57:15,"bubaRQtKOs"
"PM-UNP-19193",2026-05-28 16:00:00,"University Park","65 Landsdowne Street","65LS Building","Drum Drip Maintenance (1 Drum Drip) - M 65 L","Every 1 Month","to_do","Evan Sullivan",2026-04-13 16:00:09,"Building","0.17","0.00","Building",2026-04-13 16:00:09,"vZkJhiFOKe"
"PM-UNP-19191",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS TEF-1","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"XDyt7muBqF"
"PM-UNP-19190",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS PEF-1 (Penthouse 2 Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"uYSmHrlunh"
"PM-UNP-19189",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS MEH-1 (Penthouse 1 Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"INCZedo4KD"
"PM-UNP-19188",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS LEF-3B","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"EjYjRIm6GK"
"PM-UNP-19187",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS LEF-3A","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"74I9D4Nwb1"
"PM-UNP-19186",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS LEF-2B","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"w512YCQg5a"
"PM-UNP-19185",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS LEF-2A","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"vcA9z41fv5"
"PM-UNP-19184",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS LEF-1B","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"wH2r1NFeK7"
"PM-UNP-19183",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS LEF-1A","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"9BbqfC46Cy"
"PM-UNP-19182",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS EF-5 (Elev Mech Rm Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"CaheUn84bd"
"PM-UNP-19181",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS EF-3 (Main Elec Em Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"1OdDQq5wJ7"
"PM-UNP-19180",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS EF-2 (Water Rm Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:09,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:09,"x13j72szKt"
"PM-UNP-19179",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS EF-1 (Tenant Storage Rm Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"XYBvgtAvy6"
"PM-UNP-19178",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS AEF-1 (Atrium Exhaust)","26LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"JIZJgZT6UX"
"PM-UNP-19176",2026-05-28 16:00:00,"University Park","75 Sidney Street","75SS HWH-2 (140F)","75SS HWH Annual PM (Engineer)","Every 1 Year","to_do","Mark Donovan",2026-04-13 16:00:08,"Water Heater","1.00","0.00","Gas Water Heater",2026-04-13 16:00:08,"rchPzjRxfT"
"PM-UNP-19175",2026-05-28 16:00:00,"University Park","75 Sidney Street","75SS HWH-3 (140F)","75SS HWH Annual PM (Engineer)","Every 1 Year","to_do","Mark Donovan",2026-04-13 16:00:08,"Water Heater","1.00","0.00","Gas Water Heater",2026-04-13 16:00:08,"7iBEjMJo3q"
"PM-UNP-19174",2026-05-28 16:00:00,"University Park","75 Sidney Street","75SS HWH-1 (Tempered HW)","75SS HWH Annual PM (Engineer)","Every 1 Year","to_do","Mark Donovan",2026-04-13 16:00:08,"Water Heater","1.00","0.00","Gas Water Heater",2026-04-13 16:00:08,"uZt8lYEasU"
"PM-UNP-19173",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS EF-5 (PH Ref Evac Exhaust)","88SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"KSFVDbaT0T"
"PM-UNP-19172",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS EF-3 (Telephone Rm Exhaust)","88SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"XYIngBrKnq"
"PM-UNP-19171",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS EF-1 (Toilet Exhaust)","88SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"AiNlHsjuGD"
"PM-UNP-19170",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS EF-2 (Elec Rm Exhaust)","88SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"FUj95XlStl"
"PM-UNP-19169",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS EF-4 (PH Ref Evac Exhuast)","88SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:08,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:08,"M7Acg0JBOj"
"PM-UNP-19168",2026-05-28 16:00:00,"University Park","730 Main Street","730MS ET-2 (DHW Expansion Tank)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:08,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"NZp3GIxf7e"
"PM-UNP-19167",2026-05-28 16:00:00,"University Park","730 Main Street","730MS ET-1 (DCW Expansion Tank)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:08,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"tGeltPSDAn"
"PM-UNP-19166",2026-05-28 16:00:00,"University Park","38 Sidney Street","38SS EHWH-1 (Bathrooms)","38SS EWH PM - Quarterly CAM-WH (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-13 16:00:08,"","1.00","0.00","Electric Water Heater",2026-04-13 16:00:08,"TmdFhID4qq"
"PM-UNP-19165",2026-05-28 16:00:00,"University Park","35 Landsdowne Street","35LS AHU-1.2","35LS AHU-1.2A Annual On Hour Major PM (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-04-13 16:00:08,"Air Handling Unit","3.00","0.00","Air Handling Unit",2026-04-13 16:00:08,"cBA2vF44a9"
"PM-UNP-19164",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 8 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"tYo1Zd815l"
"PM-UNP-19163",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 7 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"5vVrNCVqAD"
"PM-UNP-19162",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 6 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"G8yUafxyRP"
"PM-UNP-19161",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 5 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"wlCRFBLi4A"
"PM-UNP-19160",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 4 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"LYjzLwpDUI"
"PM-UNP-19159",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 3 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"EIjb3XpjA5"
"PM-UNP-19158",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 2 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"7DJFdutaPH"
"PM-UNP-19157",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS Boiler 1 Circ Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"QxpQ3jKrot"
"PM-UNP-19156",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS AHU2 Freeze Protection Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"OY2LVMm9nq"
"PM-UNP-19155",2026-05-28 16:00:00,"University Park","88 Sidney Street","88SS AHU1 Freeze Protection Pump","88SS Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:07,"Pump","1.00","0.00","Circ Pump",2026-04-13 16:00:07,"QAND9tX7Dm"
"PM-UNP-19154",2026-05-28 16:00:00,"University Park","26 Landsdowne Street","26LS MAU-3","26LS AHU3 Monthly PM (Engineer)","Every 1 Month","to_do","Piotr Olszewski",2026-04-13 16:00:07,"Air Handling Unit","1.00","0.00","Air Handling Unit",2026-04-13 16:00:07,"p4SODhkngG"
"PM-UNP-19151",2026-05-28 16:00:00,"University Park","750 Main Street","750MS ET-2 (CHW Expansion Tank)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:07,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"1fWCQ43f1O"
"PM-UNP-19150",2026-05-28 16:00:00,"University Park","750 Main Street","750MS ET-3 (HVAC HW Expansion Tank)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:07,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"jnTMNCDCdE"
"PM-UNP-19149",2026-05-28 16:00:00,"University Park","750 Main Street","750MS ET-4 (DHW Expansion Tank)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:06,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"aWfKhweDWi"
"PM-UNP-19148",2026-05-28 16:00:00,"University Park","750 Main Street","750MS ET-1 (DCW Expansion Tank)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:06,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"lg41BFwbrF"
"PM-UNP-19145",2026-05-28 16:00:00,"University Park","75 Sidney Street","75SS ET-2 (Grey Water)","75SS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:06,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-13 16:00:06,"JN9bhGeYjW"
"PM-UNP-19144",2026-05-28 16:00:00,"University Park","75 Sidney Street","75SS ET-1 (HVAC HW)","75SS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:06,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-13 16:00:06,"cZOnwMZDez"
"PM-UNP-19135",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-6.2 (Smoke Vestibule, Supply)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:06,"Fan","2.00","0.00","Supply Fan",2026-04-27 09:56:32,"90CYNV77pO"
"PM-UNP-19134",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-5.1 (Stair Pressurization)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:06,"Fan","2.00","0.00","Supply Fan",2026-04-27 09:56:32,"iQin71ZYUK"
"PM-UNP-19133",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-14.1 (1st Floor Smoke Vestibule, Supply)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Supply Fan",2026-04-27 09:56:32,"zGhhkosNw7"
"PM-UNP-19132",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-6.1 (Smoke Vestibule, Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"zgBaZQGEQ2"
"PM-UNP-19131",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-14.2 (1st Floor Smoke Vestibule, Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"iHd2gk5Hj9"
"PM-UNP-19130",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-12.1 (Toilet Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"54bHo7h9bN"
"PM-UNP-19129",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-2.6 (General Lab Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"j9bRzrfGJb"
"PM-UNP-19128",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-2.5 (General Lab Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"iZzbd4KgZ3"
"PM-UNP-19127",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-5.2 (Stair Pressurization)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Supply Fan",2026-04-27 09:56:32,"y1z6i8kGxk"
"PM-UNP-19126",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-2.2 (General Lab Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"Kf9nVrtOmo"
"PM-UNP-19125",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-2.4 (General Lab Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"iMwqHgIwsd"
"PM-UNP-19124",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-2.3 (General Lab Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"Mzb8qYIxRL"
"PM-UNP-19123",2026-05-28 16:00:00,"University Park","40 Landsdowne Street","40LS F-2.1 (General Lab Exhaust)","40LS Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-13 16:00:05,"Fan","2.00","0.00","Exhaust Fan",2026-04-27 09:56:32,"EPKnYyCkW5"
"PM-UNP-19120",2026-05-28 16:00:00,"University Park","730 Main Street","730MS ERU-3 ET-2 (Snow Melt)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:05,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"BoztKOFqQ6"
"PM-UNP-19119",2026-05-28 16:00:00,"University Park","730 Main Street","730MS ERU-3 ET-1 (Heat Recovery)","730MS Expansion Tank Maintenance - SA (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-13 16:00:05,"Expansion Tank","0.50","0.00","Expansion Tank",2026-04-27 09:57:15,"0j4EjFGJQD"
"PM-UNP-19118",2026-05-28 16:00:00,"University Park","","730/750MS Building","CAM-EL-M Emergency Lighting Inspection - Quarterly","Every 3 Months","to_do","Jie Lao",2026-04-13 16:00:05,"Emergency Lighting","2.00","0.00","Building",2026-04-13 16:00:05,"OLz1MWLVCC"
"PM-UNP-19116",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-1 (Bathroom Exhaust)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"g75JM1BOu9"
"PM-UNP-19115",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS EF-6 (Loading Dock Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"zNGmcDx2YE"
"PM-UNP-19114",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS SF-1 (1st Flr Elec Rm Supply)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Supply Fan",2026-04-13 16:00:04,"AP0S84stVS"
"PM-UNP-19113",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-5 (Penthouse Norm Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"V75oV6t0Qn"
"PM-UNP-19112",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-6 (Penthouse Refrigerant Evac)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"qf1xF5muJn"
"PM-UNP-19111",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-3B (Penthouse Exhaust)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"ElE03WQL3F"
"PM-UNP-19110",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-4 (Penthouse Emerg Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"ImA9o0Cizc"
"PM-UNP-19109",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-3A (Penthouse Exhaust)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"8pric1x90d"
"PM-UNP-19108",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS REF-3C (Penthouse Exhaust)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"vjhAPXoZyj"
"PM-UNP-19107",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS EF-5 (5th Floor Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"jIzDocfOBu"
"PM-UNP-19106",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS EF-4 (4th Floor Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"wU6uE8f1S8"
"PM-UNP-19105",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS EF-1 (1st Floor Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"6NnixiigMr"
